time_ms,angle
78133,69.91
78147,70.01
78160,70.26
78174,70.17
78187,70.26
78200,70.26
78215,70.17
78228,70.51
78241,71.03
78255,70.42
78268,70.42
78282,70.42
78296,70.51
78309,70.42
78322,69.91
78336,69.66
78350,70.42
78363,70.42
78376,70.26
78390,70.77
78403,70.51
78417,70.26
78431,70.26
78444,70.17
78457,70.42
78471,70.51
78485,70.51
78498,70.42
78512,70.42
78525,70.01
78539,70.26
78553,70.17
78566,70.26
78579,70.26
78593,70.17
78607,70.51
78620,70.17
78633,70.26
78647,70.17
78660,69.91
78674,70.26
78688,70.35
78701,70.51
78714,70.17
78728,70.51
78742,70.42
78755,70.51
78769,70.17
78782,70.51
78795,70.77
78810,70.51
78823,70.77
78836,70.51
78850,70.60
78863,70.68
78877,70.26
78891,70.51
78904,70.26
78917,70.17
78930,70.51
78945,70.51
78958,70.77
78971,70.51
78985,70.77
78998,70.42
79012,70.77
79026,70.26
79039,70.51
79052,70.60
79066,70.26
79080,70.42
79093,70.26
79107,70.01
79120,70.51
79133,70.51
79148,70.17
79161,70.77
79174,70.77
79187,70.51
79201,70.60
79215,70.60
79228,70.51
79242,70.51
79255,70.17
79268,70.17
79283,70.51
79296,70.42
79309,70.26
79323,70.51
79336,70.26
79350,70.26
79364,70.51
79377,70.26
79390,70.26
79405,70.51
79418,70.51
79431,70.51
79444,70.26
79458,70.51
79472,70.26
79485,70.42
79499,70.42
79512,70.35
79525,70.77
79540,70.42
79553,70.51
79566,70.51
79580,70.17
79593,69.91
79607,70.51
79621,70.77
79634,70.51
79647,70.51
79661,70.01
79675,69.91
79688,70.26
79702,70.26
79715,70.77
79728,70.60
79742,70.26
79756,70.51
79769,70.26
79782,70.33
79796,70.26
79810,70.17
79823,70.17
79837,70.51
79850,70.26
79863,70.51
79878,70.17
79891,69.56
79904,70.26
79918,70.26
79931,69.91
79945,70.51
79959,70.51
79972,70.86
79985,70.26
79998,69.91
80013,70.17
80026,70.17
80039,70.26
80053,70.26
80066,70.42
80080,70.17
80094,70.26
80107,70.17
80120,69.75
80134,70.01
80148,69.91
80161,70.26
80175,70.26
80188,70.01
80201,69.66
80216,69.75
80229,70.17
80242,69.91
80256,70.01
80270,70.51
80283,70.51
80296,70.86
80310,70.26
80323,70.26
80337,70.01
80351,70.26
80364,70.01
80377,70.26
80391,70.17
80405,70.42
80418,70.10
80432,70.35
80445,70.01
80458,70.17
80473,69.66
80486,70.26
80499,70.51
80513,70.51
80526,70.77
80540,70.26
80553,70.26
80567,70.26
80580,70.26
80593,70.26
80608,70.01
80621,69.91
80634,70.35
80648,70.26
80661,70.60
80675,70.51
80689,70.26
80702,70.01
80715,70.26
80729,70.26
80743,70.17
80756,70.26
80770,70.51
80783,70.51
80796,70.51
80811,70.26
80824,70.17
80837,69.91
80850,69.75
80864,70.26
80878,70.51
80891,70.17
80905,70.26
80918,70.17
80931,70.17
80946,70.51
80959,70.26
80972,70.51
80986,70.51
80999,70.51
81013,69.91
81027,70.42
81040,70.42
81053,70.26
81068,70.26
81081,70.17
81094,70.26
81107,70.17
81121,70.42
81135,69.91
81148,70.26
81162,70.51
81175,70.17
81188,70.26
81203,70.26
81216,70.42
81229,70.51
81243,70.26
81256,70.17
81270,70.17
81284,70.51
81297,70.42
81310,70.51
81324,70.51
81338,70.42
81351,70.86
81364,70.51
81378,69.91
81391,70.26
81405,70.01
81419,70.77
81432,70.51
81445,70.51
81459,70.77
81473,70.35
81486,70.26
81500,70.17
81513,70.17
81526,70.42
81541,70.51
81554,70.51
81567,70.51
81581,70.51
81594,70.42
81608,69.91
81622,70.01
81635,70.17
81648,70.01
81661,70.51
81676,70.51
81689,70.26
81702,70.26
81716,70.26
81729,70.26
81743,69.91
81757,70.17
81770,70.26
81783,70.51
81797,70.26
81811,70.26
81824,70.51
81838,70.51
81851,70.42
81864,70.51
81879,70.68
81892,70.26
81905,70.68
81918,70.17
81932,70.26
81946,70.26
81959,70.26
81973,70.51
81986,70.51
82000,70.26
82014,70.17
82027,70.26
82040,70.51
82054,70.42
82068,70.17
82081,70.26
82095,70.17
82108,70.26
82121,70.77
82136,70.51
82149,70.26
82162,70.17
82176,69.91
82189,69.66
82203,70.17
82216,70.60
82230,70.68
82243,70.60
82256,70.17
82271,70.77
82284,70.51
82297,70.51
82311,70.51
82324,70.42
82338,70.77
82352,70.42
82365,70.77
82378,70.77
82392,70.51
82406,70.17
82419,70.17
82433,70.26
82446,70.26
82459,70.51
82473,70.51
82487,70.77
82500,70.51
82513,70.26
82527,70.26
82541,70.42
82554,70.51
82568,70.51
82581,70.17
82594,70.42
82609,70.42
82622,70.51
82635,70.51
82649,70.77
82662,70.51
82676,70.51
82690,70.26
82703,70.17
82716,70.51
82729,70.51
82744,70.42
82757,70.68
82770,70.42
82784,70.51
82798,70.26
82811,70.17
82825,70.17
82838,70.51
82851,70.77
82866,70.77
82879,70.68
82892,70.51
82906,70.17
82919,70.26
82933,70.51
82947,70.26
82960,70.77
82973,70.77
82987,70.77
83001,70.77
83014,70.26
83027,70.26
83041,70.26
83054,70.26
83068,70.42
83082,70.51
83095,70.51
83108,70.77
83122,70.51
83136,70.77
83149,70.51
83163,70.51
83176,70.17
83189,70.17
83204,70.51
83217,70.68
83230,70.77
83244,70.42
83257,70.51
83271,70.51
83284,70.77
83298,70.42
83311,70.51
83324,70.26
83339,70.26
83352,70.51
83365,70.42
83379,70.51
83392,70.51
83406,70.42
83420,70.17
83433,70.42
83446,70.51
83460,70.26
83474,70.26
83487,70.51
83501,70.77
83514,70.42
83527,70.35
83542,70.77
83555,70.68
83568,70.77
83581,70.26
83595,70.51
83609,70.60
83622,70.86
83636,70.51
83649,70.26
83662,70.51
83677,70.51
83690,70.51
83703,70.51
83717,70.51
83731,70.51
83744,70.68
83758,70.60
83771,70.51
83784,70.51
83799,70.51
83812,70.51
83825,70.51
83838,70.26
83852,70.51
83866,70.42
83879,70.26
83893,70.77
83906,70.77
83919,70.77
83934,70.51
83947,70.42
83960,70.77
83974,70.77
83987,70.51
84001,70.51
84015,70.42
84028,70.51
84041,70.51
84055,70.77
84069,70.77
84082,70.60
84096,70.17
84109,70.42
84122,70.17
84136,70.51
84150,70.51
84163,70.51
84176,70.85
84190,70.26
84204,70.51
84217,70.26
84231,70.51
84244,70.77
84257,70.77
84272,70.51
84285,70.51
84298,70.42
84312,70.33
84325,70.42
84339,70.42
84353,70.51
84366,70.77
84379,70.26
84392,70.77
84407,70.51
84420,70.60
84433,70.26
84447,70.68
84460,70.51
84474,70.51
84488,70.60
84501,70.51
84514,70.68
84528,70.42
84542,70.51
84555,70.42
84569,70.51
84582,70.51
84596,70.42
84610,70.77
84623,70.60
84636,70.42
84649,70.51
84664,70.51
84677,70.60
84690,70.60
84704,70.35
84717,70.26
84731,70.26
84745,70.26
84758,70.26
84771,70.77
84785,70.51
84799,70.77
84812,70.26
84826,70.17
84839,70.26
84852,70.51
84867,70.68
84880,70.51
84893,70.77
84907,71.03
84920,70.77
84934,70.51
84947,70.26
84961,70.51
84974,70.51
84987,70.42
85002,70.51
85015,70.77
85028,70.60
85042,70.77
85055,71.03
85069,70.42
85083,70.51
85096,70.51
85109,70.68
85123,70.77
85137,70.77
85150,71.03
85164,70.77
85177,70.51
85190,70.51
85204,70.26
85218,70.17
85231,70.26
85244,70.26
85258,70.77
85272,71.03
85285,71.03
85299,70.77
85312,70.77
85325,70.68
85340,70.51
85353,70.51
85366,70.42
85380,70.51
85393,70.51
85407,70.77
85421,70.94
85434,71.03
85447,70.51
85462,70.77
85475,70.51
85488,71.03
85501,71.03
85515,71.03
85529,70.86
85542,70.51
85556,70.17
85569,70.51
85582,70.51
85597,70.68
85610,71.37
85623,71.29
85637,71.12
85650,70.35
85664,70.77
85678,70.77
85691,70.17
85704,70.35
85718,71.03
85732,71.37
85745,72.23
85758,71.71
85772,72.65
85785,73.01
85799,72.23
85813,72.14
85826,72.93
85839,72.65
85853,72.83
85867,72.93
85880,73.35
85894,73.27
85907,73.06
85920,72.30
85935,72.41
85948,72.23
85961,72.57
85975,73.09
85988,72.49
86002,72.75
86016,72.31
86029,73.27
86042,72.65
86055,72.57
86070,73.09
86083,73.01
86096,72.79
86110,74.35
86123,73.01
86137,75.06
86151,90.12
86164,75.51
86177,76.50
86191,70.87
86205,68.25
86218,73.19
86232,73.09
86245,73.01
86258,72.57
86273,73.35
86286,73.64
86299,74.35
86312,74.87
86327,75.32
86340,76.44
86353,77.56
86367,77.56
86380,77.50
86394,78.20
86408,77.88
86421,77.09
86434,76.11
86448,75.06
86462,74.80
86475,74.28
86489,73.94
86502,74.47
86515,74.87
86530,75.46
86543,75.59
86556,75.92
86569,75.78
86583,77.09
86597,76.77
86610,77.30
86624,77.41
86637,77.56
86650,77.09
86665,77.24
86678,77.03
86691,77.56
86705,77.88
86718,77.30
86732,77.03
86746,77.36
86759,77.30
86772,76.83
86786,76.77
86800,76.57
86813,77.88
86827,78.47
86840,78.52
86853,78.26
86867,77.94
86881,77.30
86894,77.24
86907,75.92
86921,75.46
86935,74.80
86948,75.13
86962,75.59
86975,75.98
86988,76.24
87003,76.18
87016,76.05
87029,76.44
87043,76.05
87056,76.44
87070,75.92
87084,75.98
87097,75.98
87110,76.18
87123,76.97
87138,76.18
87151,77.94
87164,78.68
87178,78.95
87192,78.41
87205,78.41
87219,78.63
87232,78.20
87245,77.62
87260,77.56
87273,77.24
87286,76.71
87300,77.36
87313,77.36
87327,78.15
87341,78.15
87354,77.83
87367,77.62
87380,77.62
87395,77.30
87408,77.30
87421,77.62
87435,77.30
87448,77.30
87462,77.30
87476,77.36
87489,77.62
87502,77.94
87516,78.15
87530,78.15
87543,77.56
87557,77.56
87570,78.15
87583,77.88
87598,77.56
87611,77.83
87624,78.15
87638,77.88
87651,77.62
87665,77.88
87678,77.62
87692,77.77
87705,77.56
87718,77.62
87733,77.94
87746,77.36
87759,77.50
87773,77.83
87786,77.62
87800,77.24
87814,77.68
87827,77.88
87840,77.94
87854,77.62
87868,78.57
87881,78.20
87895,79.00
87908,79.26
87921,79.21
87936,79.53
87949,79.16
87962,78.95
87975,78.95
87989,79.21
88003,78.73
88016,79.00
88030,79.26
88043,78.95
88057,78.89
88071,78.68
88084,78.68
88097,78.68
88111,78.68
88125,78.68
88138,78.95
88152,78.68
88165,78.68
88178,78.68
88193,78.73
88206,78.95
88219,79.00
88232,78.68
88246,79.26
88260,78.95
88273,79.00
88287,79.00
88300,79.84
88313,79.53
88328,79.26
88341,79.48
88354,79.63
88368,79.48
88381,79.48
88395,79.53
88409,80.01
88422,79.79
88435,79.21
88449,79.26
88463,79.79
88476,79.58
88489,79.53
88503,79.53
88516,79.26
88530,79.26
88544,79.84
88557,79.48
88570,79.21
88584,79.00
88598,79.48
88611,79.53
88625,79.53
88638,79.53
88651,79.79
88666,79.79
88679,79.84
88692,79.75
88706,79.53
88719,79.53
88733,79.26
88747,79.21
88760,79.53
88773,79.79
88786,79.53
88801,79.53
88814,79.53
88827,79.53
88841,79.53
88855,79.70
88868,79.53
88882,79.21
88895,78.41
88908,79.31
88923,79.21
88936,78.95
88949,80.01
88963,79.00
88976,80.11
88990,78.63
89004,79.79
89017,80.37
89030,80.33
89043,79.79
89058,79.53
89071,80.11
89084,79.21
89098,79.00
89111,79.31
89125,79.53
89139,78.95
89152,79.21
89165,79.21
89179,79.58
89193,79.79
89206,79.79
89220,79.53
89233,79.21
89246,79.53
89261,79.26
89274,79.53
89287,79.53
89300,79.26
89314,79.26
89328,79.53
89341,79.26
89355,79.21
89368,79.21
89381,79.00
89396,79.53
89409,79.75
89422,79.48
89436,78.95
89449,79.21
89463,79.53
89477,79.26
89490,79.26
89503,79.21
89517,79.16
89531,79.53
89544,79.48
89558,79.58
89571,79.79
89584,79.53
89598,79.53
89612,79.84
89625,79.31
89638,78.95
89652,78.95
89666,78.68
89679,78.68
89693,79.00
89706,79.48
89720,79.53
89734,79.26
89747,80.06
89760,80.15
89774,79.53
89788,79.53
89801,79.21
89815,79.00
89828,79.26
89841,79.00
89856,79.53
89869,79.48
89882,79.26
89895,79.79
89909,79.79
89923,79.21
89936,79.58
89950,78.95
89963,79.21
89976,79.16
89991,78.41
90004,79.00
90017,79.00
90031,79.21
90044,79.53
90058,79.53
90072,79.48
90085,79.75
90098,79.21
90112,80.37
90126,79.48
90139,79.58
90152,79.21
90166,79.21
90179,79.16
90193,79.21
90207,79.48
90220,79.48
90233,79.53
90247,79.48
90261,79.53
90274,79.53
90288,79.53
90301,79.31
90314,79.00
90329,79.48
90342,79.26
90355,79.48
90369,79.53
90382,79.26
90396,79.48
90409,79.53
90423,79.26
90436,79.48
90449,79.21
90464,79.53
90477,79.53
90490,79.48
90504,79.58
90517,79.26
90531,78.47
90545,78.95
90558,78.68
90571,79.26
90586,78.95
90599,79.21
90612,79.48
90626,79.21
90639,79.21
90653,79.21
90667,79.21
90680,79.21
90693,79.21
90706,79.43
90721,78.78
90734,79.00
90747,79.26
90761,78.41
90774,78.95
90788,79.26
90802,79.26
90815,79.26
90828,79.48
90842,78.95
90856,79.21
90869,78.63
90883,79.00
90896,79.26
90909,79.21
90924,79.53
90937,79.26
90950,79.26
90963,78.95
90977,78.95
90991,79.21
91004,79.21
91018,79.53
91031,79.58
91044,79.53
91059,79.21
91072,78.73
91085,78.95
91099,79.00
91112,79.26
91126,79.21
91140,79.26
91153,79.53
91166,79.26
91180,79.48
91194,78.95
91207,79.21
91220,78.68
91234,78.95
91247,79.26
91261,79.21
91275,79.21
91288,79.53
91301,79.21
91315,79.21
91329,79.05
91342,79.53
91356,79.26
91369,79.26
91382,79.48
91397,79.53
91410,79.26
91423,78.95
91437,79.26
91451,79.26
91464,79.21
91478,79.00
91491,79.26
91504,79.48
91518,79.21
91532,79.26
91545,78.89
91558,79.48
91572,79.53
91586,79.26
91599,79.48
91613,79.79
91626,79.21
91639,79.21
91654,79.53
91667,79.79
91680,79.21
91694,79.21
91707,79.21
91721,78.95
91735,79.48
91748,79.11
91761,79.84
91774,79.53
91789,78.95
91802,79.21
91815,79.21
91829,79.00
91842,78.95
91856,79.21
91870,79.79
91883,79.53
91896,79.21
91910,79.48
91924,79.53
91937,79.48
91951,79.53
91964,79.26
91977,79.00
91992,79.21
92005,79.00
92018,79.00
92032,79.53
92045,79.21
92059,79.21
92072,79.26
92086,79.48
92099,78.95
92112,79.43
92127,79.05
92140,79.21
92153,78.95
92167,79.53
92180,79.53
92194,79.21
92208,79.26
92221,79.00
92234,79.21
92248,79.26
92262,79.21
92275,79.58
92289,79.53
92302,79.21
92316,79.53
92329,79.21
92343,79.26
92356,79.00
92369,79.26
92384,79.53
92397,79.26
92410,79.00
92424,78.68
92437,79.26
92451,79.21
92465,79.53
92478,79.53
92491,79.26
92505,79.79
92519,79.26
92532,78.95
92546,78.95
92559,79.00
92572,79.00
92587,79.26
92600,79.79
92613,79.48
92626,79.26
92640,79.00
92654,78.95
92667,79.79
92681,79.53
92694,79.26
92707,79.26
92722,79.00
92735,79.21
92748,79.21
92762,79.58
92775,79.53
92789,79.75
92803,78.95
92816,79.21
92829,79.21
92843,78.63
92857,79.26
92870,79.79
92883,79.21
92897,79.26
92910,79.53
92924,79.21
92938,79.21
92951,79.26
92964,79.53
92978,79.21
92992,79.48
93005,79.26
93019,79.26
93032,79.48
93045,79.53
93060,79.26
93073,78.95
93086,79.21
93100,79.21
93113,79.00
93127,79.21
93140,78.95
93154,79.21
93167,79.79
93181,79.75
93195,79.53
93208,79.53
93221,79.00
93235,79.21
93249,79.00
93262,79.00
93276,79.21
93289,79.26
93302,79.48
93317,79.31
93330,79.53
93343,79.53
93357,79.21
93370,79.00
93384,78.95
93398,79.53
93411,79.48
93424,79.21
93437,79.79
93452,79.26
93465,79.53
93478,79.26
93492,79.79
93505,79.21
93519,79.26
93533,79.53
93546,79.48
93559,79.75
93573,79.26
93587,79.26
93600,79.48
93614,79.26
93627,79.48
93640,79.21
93655,79.48
93668,79.31
93681,79.26
93694,79.21
93708,79.75
93722,79.26
93735,79.48
93749,79.53
93762,79.26
93775,79.21
93790,79.58
93803,79.21
93816,79.53
93830,79.21
93843,79.53
93857,79.26
93871,79.53
93884,79.53
93897,79.48
93911,79.26
93925,79.21
93938,79.21
93952,79.21
93965,79.58
93978,79.53
93992,79.26
94006,79.21
94019,79.53
94032,79.53
94047,79.79
94060,79.53
94073,79.26
94087,79.53
94100,79.21
94114,79.26
94128,79.21
94141,79.21
94154,79.53
94168,79.79
94182,79.53
94195,79.53
94209,79.53
94222,79.21
94235,79.53
94249,79.26
94263,79.26
94276,79.53
94289,79.26
94303,79.26
94317,79.79
94330,79.48
94344,79.53
94357,79.48
94370,79.21
94385,79.21
94398,79.26
94411,79.26
94425,79.21
94438,79.26
94452,79.53
94466,79.26
94479,79.53
94492,79.53
94505,79.26
94520,79.00
94533,79.21
94546,79.21
94560,79.53
94573,79.26
94587,79.53
94601,79.53
94614,79.79
94627,79.79
94641,79.26
94655,79.53
94668,79.48
94682,79.53
94695,79.26
94708,79.53
94723,79.53
94736,79.79
94749,79.48
94763,79.00
94776,79.00
94790,78.95
94803,79.53
94817,79.79
94830,79.53
94843,79.79
94858,79.53
94871,79.48
94884,79.00
94898,79.48
94912,79.79
94925,79.48
94939,79.48
94952,79.53
94965,79.48
94980,79.26
94993,79.26
95006,79.48
95020,79.53
95033,79.79
95047,79.53
95060,79.53
95074,79.48
95087,79.48
95100,79.21
95115,79.53
95128,79.53
95141,79.53
95155,79.21
95168,79.48
95182,79.26
95196,79.48
95209,79.48
95222,79.53
95236,79.26
95250,79.26
95263,79.26
95277,79.26
95290,79.21
95303,79.48
95318,79.53
95331,79.53
95344,79.79
95357,79.53
95371,79.31
95385,79.53
95398,79.48
95412,79.53
95425,79.53
95438,79.79
95453,79.53
95466,79.48
95479,79.26
95493,79.53
95506,79.53
95520,79.21
95534,79.53
95547,79.26
95560,79.21
95574,79.26
95588,79.48
95601,79.53
95614,79.48
95628,79.53
95641,79.84
95655,79.48
95669,79.53
95682,79.26
95695,79.00
95709,78.95
95723,79.53
95736,79.53
95750,79.79
95763,79.75
95777,79.31
95791,79.75
95804,79.26
95817,79.79
95831,79.48
95845,79.53
95858,78.95
95872,79.26
95885,79.21
95898,79.48
95912,79.75
95926,79.79
95939,80.06
95952,79.70
95966,79.53
95980,78.95
95993,79.48
96007,79.21
96020,79.26
96033,79.48
96048,79.31
96061,79.58
96074,79.21
96088,79.21
96101,79.26
96115,79.26
96129,79.48
96142,79.75
96155,79.53
96168,79.84
96183,79.79
96196,79.84
96209,79.21
96223,79.48
96236,79.21
96250,79.48
96264,79.48
96277,79.53
96290,79.48
96304,79.58
96318,79.79
96331,79.21
96345,79.16
96358,79.31
96371,79.79
96386,79.53
96399,79.79
96412,80.64
96425,80.60
96439,80.06
96453,80.91
96466,80.60
96480,80.01
96493,80.33
96506,80.86
96521,81.17
96534,81.09
96547,81.44
96561,82.55
96574,82.85
96588,83.29
96602,81.82
96615,81.66
96628,83.69
96642,83.48
96656,82.28
96669,79.82
96683,82.48
96696,82.59
96710,82.52
96723,82.25
96737,82.52
96750,82.62
96763,81.67
96778,82.55
96791,83.06
96804,83.29
96818,83.63
96831,83.36
96845,82.82
96859,82.48
96872,82.85
96885,83.09
96899,83.87
96913,84.71
96926,85.25
96940,86.60
96953,87.45
96966,86.37
96980,85.27
96994,85.81
97007,85.81
97020,85.54
97034,84.44
97048,82.75
97061,83.36
97075,83.87
97088,84.41
97101,84.17
97116,83.57
97129,84.17
97142,86.06
97156,86.65
97169,87.42
97183,86.59
97197,85.83
97210,86.92
97223,86.37
97236,85.54
97251,85.25
97264,85.27
97277,84.98
97291,84.98
97304,84.71
97318,84.68
97332,85.52
97345,85.22
97358,85.25
97372,85.79
97386,86.06
97399,86.08
97413,85.79
97426,86.04
97439,85.25
97454,85.77
97467,85.81
97480,85.79
97494,85.79
97507,84.95
97521,85.27
97534,85.54
97548,86.08
97561,85.81
97575,85.81
97589,86.08
97602,85.81
97615,86.08
97629,86.60
97643,86.35
97656,86.89
97670,86.87
97683,87.42
97696,86.90
97711,86.89
97724,86.63
97737,86.87
97751,86.37
97764,85.25
97778,85.22
97792,85.81
97805,86.06
97818,85.79
97831,85.81
97846,85.54
97859,86.08
97872,86.33
97886,86.60
97899,86.62
97913,86.86
97927,86.60
97940,87.12
97953,87.41
97967,86.91
97981,85.47
97994,85.54
98008,85.27
98021,86.37
98034,88.27
98049,87.15
98062,87.39
98075,87.41
98088,87.66
98102,87.16
98116,87.41
98129,87.69
98143,87.70
98156,87.45
98169,87.16
98184,87.42
98197,86.87
98210,86.08
98224,86.35
98237,87.44
98251,88.24
98265,87.97
98278,87.43
98291,87.69
98305,87.70
98319,87.98
98332,87.97
98345,87.96
98359,87.97
98373,87.97
98386,87.96
98400,87.97
98413,88.51
98426,87.96
98441,88.24
98454,88.51
98467,88.24
98481,88.24
98494,88.51
98508,88.23
98522,88.78
98535,88.51
98548,88.24
98562,88.51
98576,88.51
98589,88.23
98603,88.78
98616,88.78
98629,88.51
98643,88.24
98657,88.78
98670,88.50
98683,88.78
98697,88.78
98711,88.51
98724,88.51
98738,88.51
98751,88.51
98764,88.51
98779,88.51
98792,88.78
98805,88.51
98819,88.51
98832,88.51
98846,88.51
98860,88.78
98873,88.79
98886,88.51
98899,88.78
98914,88.78
98927,88.78
98940,88.24
98954,88.23
98967,88.51
98981,88.23
98995,88.51
99008,88.23
99021,88.23
99035,88.23
99049,88.50
99062,87.95
99076,87.99
99089,87.69
99102,87.97
99117,88.24
99130,87.69
99143,87.70
99156,87.70
99170,87.69
99184,87.43
99197,87.42
99211,87.70
99224,87.42
99237,87.69
99252,87.70
99265,87.70
99278,87.42
99292,87.69
99306,87.97
99319,88.23
99333,87.96
99346,87.97
99359,87.70
99374,87.96
99387,87.96
99400,87.97
99414,87.96
99427,87.96
99441,87.96
99454,87.42
99468,87.42
99481,87.16
99494,87.69
99509,87.70
99522,87.69
99535,87.96
99549,87.96
99562,87.69
99576,87.96
99590,87.69
99603,87.69
99616,87.68
99630,87.42
99644,87.97
99657,87.42
99671,87.70
99684,87.96
99697,87.97
99712,87.69
99725,87.42
99738,87.70
99751,87.96
99765,87.70
99779,87.70
99792,87.69
99806,87.97
99819,87.69
99832,87.97
99847,87.69
99860,87.42
99873,87.42
99887,87.69
99900,87.97
99914,87.69
99928,87.42
99941,87.42
99954,87.42
99968,87.42
99982,87.69
99995,87.97
100008,87.69
100023,87.96
100038,87.70
100052,87.69
100067,87.97
100081,87.97
100096,87.69
100111,87.69
100125,87.69
100140,87.70
100154,87.68
100168,87.97
100184,87.70
100198,87.69
100212,87.96
100227,87.69
100242,87.96
100256,87.70
100271,87.69
100285,87.43
100299,87.70
100315,87.69
100329,87.69
100343,87.69
100358,87.96
100373,87.97
100387,87.69
100402,87.69
100416,87.43
100430,87.69
100446,87.70
100460,87.42
100474,87.42
100489,87.69
100504,87.69
100518,87.70
100533,87.70
100547,87.96
100561,87.96
100577,87.69
100591,87.43
100605,87.42
100620,87.69
100634,87.70
100649,87.96
100664,87.96
100678,87.70
100692,87.42
100708,87.16
100722,87.97
100737,87.69
100751,87.42
100765,87.70
100781,87.43
100795,87.42
100809,87.97
100824,87.69
100839,87.69
100853,87.43
100868,87.43
100882,87.96
100896,87.70
100912,87.43
100926,87.69
100940,87.69
100955,87.43
100970,87.97
100984,87.69
100999,87.69
101013,87.70
101027,87.70
101043,87.97
101057,87.43
101071,87.42
101086,87.42
101100,87.16
101115,87.42
101130,87.69
101144,87.42
101158,87.42
101174,87.16
101188,87.70
101202,87.43
101217,87.69
101231,87.69
101246,87.97
101261,87.70
101275,87.69
101289,87.69
101305,87.70
101319,87.69
101334,87.70
101348,87.70
101362,87.42
101378,87.43
101392,87.69
101406,87.70
101421,87.42
101436,87.69
101450,87.15
101465,87.42
101479,87.42
101493,87.42
101509,87.70
101523,87.43
101537,87.70
101552,87.43
101566,87.42
101581,87.43
101596,87.42
101610,87.42
101624,87.70
101640,87.70
101654,87.42
101668,87.42
101683,87.70
101697,87.42
101712,87.42
101727,87.69
101741,87.69
101755,87.42
101771,87.69
101785,87.69
101799,87.97
101814,87.69
101828,87.43
101843,87.69
101858,87.69
101872,87.70
101886,87.69
101902,87.43
101916,87.16
101931,87.15
101945,87.42
101959,87.43
101975,87.16
101989,87.15
102003,87.43
102018,87.42
102032,87.15
102047,87.69
102062,87.69
102076,87.69
102090,87.69
102106,87.70
102120,87.70
102134,87.43
102149,87.42
102163,87.97
102178,87.70
102193,87.70
102207,87.96
102221,87.97
102237,87.96
102251,88.24
102265,87.69
102280,87.97
102294,87.96
102309,87.96
102324,87.96
102338,88.23
102352,87.96
102368,87.70
102382,87.70
102396,87.96
102411,87.69
102425,87.70
102440,87.70
102455,87.70
102469,87.96
102483,87.43
102498,87.69
102513,87.70
102528,87.43
102542,87.69
102556,87.97
102572,87.96
102586,87.69
102600,87.69
102615,87.69
102629,87.70
102644,87.97
102659,87.97
102673,87.69
102687,87.70
102703,87.43
102717,87.96
102731,87.97
102746,87.97
102760,87.96
102775,87.69
102790,88.23
102804,87.70
102818,88.23
102834,87.96
102848,87.69
102862,87.96
102877,87.70
102891,87.97
102906,87.69
102921,87.70
102935,88.51
102949,87.69
102964,87.97
102979,87.70
102993,87.97
103008,87.96
103022,87.69
103037,87.42
103052,87.97
103066,87.97
103080,87.96
103095,87.97
103110,87.97
103124,87.70
103139,87.70
103153,87.69
103169,87.96
103183,87.96
103197,87.97
103212,87.97
103226,87.96
103241,87.69
103256,87.70
103270,87.70
103284,87.97
103300,87.70
103314,87.96
103328,87.96
103343,87.96
103357,87.96
103372,87.96
103387,87.69
103401,88.23
103415,87.96
103430,87.96
103445,87.69
103459,87.69
103474,87.69
103488,87.70
103503,88.23
103518,87.96
103532,87.70
103546,87.96
103561,87.96
103576,87.96
103590,87.97
103605,87.96
103619,87.96
103634,87.96
103649,88.23
103663,87.97
103677,87.70
103692,88.24
103707,87.97
103721,87.97
103736,87.96
103750,87.96
103766,87.96
103780,87.96
103794,87.97
103809,87.69
103823,88.24
103838,87.96
103853,88.23
103867,87.97
103881,87.96
103896,87.96
103911,87.96
103925,87.96
103940,87.97
103954,87.96
103969,87.69
103984,87.96
103998,88.24
104012,87.69
104027,87.69
104042,87.42
104056,87.69
104071,87.96
104085,87.96
104100,87.96
104115,87.96
104129,87.96
104143,87.96
104158,88.51
104173,88.24
104187,87.96
104202,87.96
104216,87.69
104231,87.96
104246,87.97
104260,87.97
104274,87.97
104289,88.23
104304,88.23
104318,88.23
104333,88.23
104347,87.96
104361,88.24
104377,87.97
104391,87.97
104406,87.70
104420,87.96
104435,87.96
104450,87.68
104464,87.97
104478,87.70
104493,87.96
104508,87.97
104522,87.69
104537,87.96
104551,87.70
104566,87.70
104581,87.69
104595,87.96
104609,87.96
104624,87.70
104639,87.69
104653,87.96
104668,87.69
104682,87.97
104697,87.97
104712,88.24
104726,87.96
104740,87.96
104755,87.42
104770,87.97
104784,87.42
104799,87.70
104813,87.42
104827,87.69
104843,87.42
104857,87.43
104871,87.70
104886,87.69
104901,87.70
104915,87.42
104930,87.69
104944,87.70
104958,87.69
104974,87.96
104988,87.69
105003,87.70
105017,87.97
105032,87.96
105047,87.70
105061,87.70
105075,87.42
105090,87.69
105105,87.70
105119,87.69
105134,87.96
105148,87.97
105163,87.70
105178,87.69
105192,87.70
105206,87.96
105221,87.69
105236,87.70
105250,87.96
105265,87.96
105279,87.97
105293,87.96
105309,87.96
105323,87.97
105337,87.70
105352,87.70
105367,87.70
105381,87.69
105396,87.97
105410,87.97
105424,88.24
105440,87.97
105454,87.97
105468,87.69
105483,87.97
105498,87.96
105512,87.97
105527,87.70
